"time_index","census_from","census_to","census_duration","mid_date","census_lag","POR_leaf_sd","POR_leaf_mean","POR_flower_sd","POR_flower_mean","POR_branch_sd","POR_branch_mean","POR_epi_sd","POR_epi_mean","POR_bamboo_sd","POR_bamboo_mean","POR_dust_sd","POR_dust_mean","PHQ_leaf_sd","PHQ_leaf_mean","PHQ_flower_sd","PHQ_flower_mean","PHQ_branch_sd","PHQ_branch_mean","PHQ_epi_sd","PHQ_epi_mean","PHQ_bamboo_sd","PHQ_bamboo_mean","PHQ_dust_sd","PHQ_dust_mean","RTM_leaf_sd","RTM_leaf_mean","RTM_flower_sd","RTM_flower_mean","RTM_branch_sd","RTM_branch_mean","RTM_epi_sd","RTM_epi_mean","RTM_bamboo_sd","RTM_bamboo_mean","RTM_dust_sd","RTM_dust_mean","PAK_leaf_sd","PAK_leaf_mean","PAK_flower_sd","PAK_flower_mean","PAK_branch_sd","PAK_branch_mean","PAK_epi_sd","PAK_epi_mean","PAK_bamboo_sd","PAK_bamboo_mean","PAK_dust_sd","PAK_dust_mean","NAL_leaf_sd","NAL_leaf_mean","NAL_flower_sd","NAL_flower_mean","NAL_branch_sd","NAL_branch_mean","NAL_epi_sd","NAL_epi_mean","NAL_bamboo_sd","NAL_bamboo_mean","NAL_dust_sd","NAL_dust_mean","BAB_leaf_sd","BAB_leaf_mean","BAB_flower_sd","BAB_flower_mean","BAB_branch_sd","BAB_branch_mean","BAB_epi_sd","BAB_epi_mean","BAB_bamboo_sd","BAB_bamboo_mean","BAB_dust_sd","BAB_dust_mean","CAR_leaf_sd","CAR_leaf_mean","CAR_flower_sd","CAR_flower_mean","CAR_branch_sd","CAR_branch_mean","CAR_epi_sd","CAR_epi_mean","CAR_bamboo_sd","CAR_bamboo_mean","CAR_dust_sd","CAR_dust_mean","HEL_leaf_sd","HEL_leaf_mean","HEL_flower_sd","HEL_flower_mean","HEL_branch_sd","HEL_branch_mean","HEL_epi_sd","HEL_epi_mean","HEL_bamboo_sd","HEL_bamboo_mean","HEL_dust_sd","HEL_dust_mean","ULA_leaf_sd","ULA_leaf_mean","ULA_flower_sd","ULA_flower_mean","ULA_branch_sd","ULA_branch_mean","ULA_epi_sd","ULA_epi_mean","ULA_bamboo_sd","ULA_bamboo_mean","ULA_dust_sd","ULA_dust_mean"
36,"1997/6/16","1997/6/30",14,"1997/6/23",0,0.057844563457922,-0.301008193146476,-0.306106887766571,-0.405666207405804,-0.719994256838374,-0.808834389840024,-0.486625363722989,-0.527279459159688,-0.318646330653955,-0.318515089413217,0.00689690332233604,0.181893137375958,-0.545042469936203,-0.303938468414882,0.46044939577659,0.88494107483682,-0.051275392448071,-0.0314874101797379,0.3354900976383,0.531171521568795,0.0654824114946344,-0.107979039128414,-0.0419358121590022,0.3678272641176,-0.0737328582734003,-0.229282611876043,0.113820539353803,0.0315505999397486,-0.360393206739091,-0.319698600318978,-0.318308941240842,-0.264151601840938,-0.496611942389637,-0.338457743545272,-0.285053353367648,-0.279241412088131,-0.345733966919668,-0.364216571502045,-0.603234314389732,-0.718399459483614,-0.464859278335365,-0.563960221353636,-0.0451982778291126,-0.0119017442488169,-0.10055119820306,-0.0999746719596275,-0.58181792454733,0.110750373653729,-0.110550354327743,-0.0929167521327115,-0.657122654706174,-0.438224684654238,-0.469521630994457,-0.408082967036751,-0.208361100328429,-0.0557463269016507,0.639000689612046,0.848400930645504,-0.498809087205881,-0.53592614921312,-0.0208277082245453,0.33353814102923,-0.152955312166382,-0.206389683303801,-0.565473355677836,-0.36778401070818,-0.0706774230141897,0.156977655438441,-0.0895248688618456,-0.102945464322202,-0.0944401477303461,-0.0397337284886362,-0.094849663103199,0.473752839266909,-0.0300407942069948,0.382076667488802,0.374133744377371,0.31719647786609,-0.224638034042449,-0.073470187203539,-0.325246422299942,-0.333867350583168,-0.464791035336383,0.438159963173632,-0.224341058904012,-0.173980756226613,-0.409233044264883,-0.452393311598905,-0.273399485767093,-0.206403320727681,-0.276891164574315,-0.292433877685604,0,0,1.00194383678451,1.05301228695833,0.35574741744488,0.351200548071594,1.05393398066428,0.797404422760159,-0.0559922095735343,-0.07465467823139,-0.0843491774291856,0.286783536066002,-0.0553722972460618,0.126034532186097,0.0691525184954976,1.51725128673648
37,"1997/6/30","1997/7/14",14,"1997/7/7",0,0.161310468668668,-0.0202454608540522,-0.30579865270945,-0.409106276055876,-0.794705061986,-0.966839610566387,-0.261551244834692,-0.170247795737334,-0.419095683702938,-0.432254918253934,0.163450742063757,0.0450282307911387,-0.356276725879349,-0.565842459570505,0.0913827488399818,0.572052951530613,-0.0594780327474598,0.0288279981743389,-0.247189946927852,0.198774349897178,-0.7484885676982,-0.767804681318737,-0.0559911160396179,0.337183617606979,-0.502509121314813,-0.422438941307502,-0.429284028318475,-0.171639896395057,-0.00696522876981954,-0.224527337684643,0.523079306689964,0.763944466894087,-0.512879071096798,-0.352712060337938,-0.270432091628447,-0.149591360978047,-0.22364151111258,-0.13622054929603,-0.495146384865075,-0.528898585287879,-0.481006439727407,-0.483382663762695,-0.43616995439849,-0.158759581829412,-0.10055119820306,-0.0999746719596275,-0.774974083413743,-0.0767296419261744,-0.354300285551779,-0.507945209128899,-0.707958656040118,-0.518551372880708,-0.299259905667654,-0.885158674213234,-0.539646087547486,-0.738693758050356,-0.438581602446953,-0.490585135470861,-0.308682324997578,-0.608310782818749,-0.325313708315482,-0.0941693596375476,0.284321087583868,-0.0863193079812825,-0.33144279724083,-0.29943479365051,0.63145730252133,0.720203985842434,-0.0895248688618456,-0.102945464322202,0.017546319210224,0.0563886730780943,0.1956395024067,0.119671478633497,0.350297653882789,0.876676913651387,-0.513453233587807,-0.310563942371569,8.59957137195833,5.72219256487526,-0.390764274973954,-0.393705083477911,1.83403488397534,1.54238967030713,-0.314636016304343,-0.260964246066737,-0.485455919155237,-0.460431998098624,-0.284754322449471,-0.23270336280586,-0.0547720052994575,-0.0196516085950998,0,0,0.0340130450804698,0.346869599803114,-0.183906692606536,-0.316042272130507,2.82726972057909,2.4492429596453,-0.0488243001811764,-0.0586210120015712,0.228298524352438,0.58030840321839,-0.289908102541517,-0.216635382353791,1.60167933806986,1.24306837797909
38,"1997/7/14","1997/7/28",14,"1997/7/21",0,-0.752499211552893,-0.886627481625195,-0.290543592168887,-0.469468771269348,-0.769598012540166,-0.726871648304208,-0.459072362253569,-0.459647910581885,-0.718758620443153,-0.748978159739132,0.0586598618385165,-0.10463699094158,-0.471194203942531,-0.56273687864771,0.182313089994573,0.260291983736561,0.072786282727419,-0.0147361763141284,-0.611371584959031,-0.220403233228762,-0.293099184263054,-0.438980681415309,0.0205069407771644,-0.0164440631255889,-0.846544508219191,-0.763480585459921,-0.457578643713019,-0.476425640897264,-0.379346395448684,-0.291495455742579,-0.282234146728858,-0.18285585714652,-0.632031548481593,-0.448928698688438,-0.0924792917221573,-0.173164097543517,-0.353628299604951,-0.579700616879681,-0.452327047579611,-0.467516780385347,-0.710381775326744,-0.7174029131661,-0.443014477832654,-0.491087563115361,-0.10055119820306,-0.0999746719596275,-0.486053660008361,-0.573239216520286,-0.877502130911418,-0.807726094595567,-0.10250819962716,-0.359165478687751,-0.701482130667033,-1.22235878137986,-0.368882223358246,-0.331852216923199,-0.537311143883639,-0.649362036952723,-0.690869390034382,-0.85178636858314,-0.546927316202259,-0.275259464326339,0.112191139603804,-0.165223598354753,-0.0960488940710434,-0.260427662570036,0.77590306999677,0.565010991231435,-0.0895248688618456,-0.102945464322202,0.0321101793386603,0.117369551238004,-0.542181427612505,-0.337540375388289,0.19107274628812,1.07315992226712,-0.0442625393210775,0.0476496307583948,-0.26146505780459,-0.203884350522766,0.0933904023328134,0.556881685925916,-0.0931738759350369,-0.379350788969683,-0.388859396081591,-0.358391438335256,-0.411316298083087,-0.430964036805852,-0.265686660503613,-0.223980958278248,-0.276891164574315,-0.292433877685604,0,0,-0.151038143106663,-0.0353616538467506,-0.55723563978781,-0.501479482707766,2.33891391913804,2.32189032868363,-0.0580096839744986,-0.0863513691695364,0.264502684223917,0.639988346011326,-0.0464238613432066,0.22282765739704,1.28105677745135,0.845503160280871
39,"1997/7/28","1997/8/11",14,"1997/8/4",0,-0.0701259161242763,0.247574309088528,-0.281818894776312,-0.326314586306662,-0.24952644468607,0.56992890218389,0.0353360251753402,0.560123260608225,-0.551201476168899,-0.604135213937974,-0.0116289803219247,-0.166012860609966,-0.980384417669158,-0.781162736884218,-0.110842820065103,0.157874535154752,-0.0675881030782489,-0.107658459972349,1.7727966027516,1.16463719651697,-0.951619435019573,-0.886849131614901,-0.0750769872670871,0.0537298873837334,-0.716199695153569,-0.829878073701984,-0.463052301134878,-0.527223264980965,-0.31490590721333,-0.272744382686357,-0.234735633055578,-0.104415934865255,-0.350105818649844,-0.267186159581938,-0.296887643047014,-0.361745990067275,-0.367126458540766,-0.540774466746946,-0.445637798007372,-0.361025528255787,-0.75959244102554,-0.72273638007331,-0.0574562900720346,-0.201358731443716,-0.10055119820306,-0.0999746719596275,-0.425738282961875,-0.201716318979444,-0.378523696260084,-0.221198275204261,-0.717121343959435,-0.520588397941396,-0.885718430009901,-1.03752316708112,0.238390888823335,0.434024545150707,-0.219153087829666,-0.27044047452055,-0.563795570183026,-0.608310782818749,-0.0600842421293238,0.0785013063532483,-0.394607607252291,-0.329288847517592,-0.526953732410049,-0.350833008370579,-0.0606124405844899,0.101370224296977,-0.0895248688618456,-0.102945464322202,0.00793994022524391,0.028998956391769,-0.624635975827961,-0.408012879203677,0.140379025988149,0.427067146188351,-0.47584971738901,-0.268543007575095,-0.123808522839898,-0.0883728562623226,0.0223916771913214,0.000163538107738793,-0.108011253845059,0.171621758003478,-0.47620009353914,-0.468038472900945,-0.283258089466364,-0.35447734315623,-0.24047337119251,-0.16239281260359,-0.000698453060230775,-0.0223524231405504,0,0,-0.201368155997818,-0.0681993904146083,-0.497198319577235,-0.544527406591772,0.266965902973112,0.352306977549136,-0.0572915181603449,-0.088585568562216,0.126437967786274,0.167423650480129,-0.23212112201392,-0.198834347832238,0.824851320007935,0.804375723967263
40,"1997/8/11","1997/8/25",14,"1997/8/18",0,-0.448095693858128,-0.447761479837193,-0.253875507760724,-0.357585894165392,-0.912285877886966,-1.15931391363084,1.41125745781951,2.20943901817465,0.276339193926765,0.125873232899861,0.0528859394993709,-0.11710909275264,-0.701871546964131,-0.368120474152623,0.147300662599367,0.536598787239161,-0.0733106315654179,0.00323964311503359,-0.655669815522454,0.0797254099959395,-0.93411036660198,-0.86035448261606,-0.0191967584414135,0.528706408298361,-0.254802285173996,-0.340951114828605,-0.378578690457435,-0.326826637970764,-0.196068142241612,-0.156411194745714,-0.146552681662941,0.0206690868308396,-0.219915017313225,-0.128206570853438,-0.26429788494475,-0.220309570674456,-0.249273899451834,-0.150122745772006,-0.287640898668786,-0.097372138070416,-0.580017256970213,-0.25316107064572,-0.399462492389174,-0.34253668240907,-0.10055119820306,-0.0999746719596275,-0.749164253265114,-0.232962988242761,2.01788342140184,0.413349365657679,-0.209547055856481,-0.453740025533146,-0.210242122023972,-0.3806074027491,-0.215310206011737,0.0437688702085893,-0.412197174490972,-0.389084809492886,-0.86376451525969,-0.753080050030009,0.377498189150893,0.593145528297972,-0.350282072200843,-0.021527430725955,0.469107200596175,0.0145552642399473,-0.242514968212249,0.186806807242802,-0.0895248688618456,-0.102945464322202,0.185344356547674,0.726144760178735,-0.216669674662368,0.305306366732567,0.267351102348006,0.615584627427774,1.12764362712656,0.161143040066898,-0.20656925204583,-0.0957504152023144,-0.316123683320017,-0.325535514357317,0.086720156532142,0.780851941249545,-0.132019321202645,0.0979475734472018,-0.301288708115639,-0.284731686379572,-0.201393871357302,-0.171607174516446,-0.204558668686096,-0.217411250822908,0,0,0.115595876900017,0.529301469770492,-0.407077595869115,-0.223323666841878,-0.40399114042379,-0.213925293700131,-0.0521998564348973,-0.0538897662288379,-0.039400838374523,0.461982576047246,-0.0112730680202427,0.176099941777964,0.333998883542442,0.406810506269049
41,"1997/8/25","1997/9/8",14,"1997/9/1",0,0.210990282085455,0.488612101563934,-0.0213377060216694,0.30419102485206,0.595774801103253,0.62294813942055,0.116679229634338,0.713838098578547,-0.0610229688033437,-0.0237978110946684,-0.132426072348928,-0.191941703618999,-0.798021672529861,-0.341205439488409,1.22722452554335,1.23794568750749,0.0234972419718298,-0.0231072238978155,-0.691675342457182,-0.238260574213948,-1.04351879083806,-1.13800388650803,-0.0697093665762638,-0.29867204748841,2.91536646772345,0.208337196992105,-0.381189081592969,-0.523540437234897,-0.483748944538702,-0.375205603314999,-0.150855644661897,-0.187044396685811,-0.523327337169354,-0.334894164347105,-0.312780311278673,-0.456036936329155,-0.568280463926583,-0.660333356440344,-0.506211685968015,-0.522719208955409,0.301439756443243,-0.0813773919149376,-0.505695315992194,-0.509929494675534,-0.10055119820306,-0.0999746719596275,0.237246974895958,0.141997042917047,0.0549922334538401,0.523794955040136,-0.255718279575137,-0.402010905797559,0.522374754058545,0.798344083048284,-0.00946200481623359,0.262312048176175,-0.242230624916002,-0.219008447537468,-0.807370081842967,-0.812303841161888,1.06129805763288,0.45328661895953,-0.431049697921746,-0.303356781530977,-0.561239807524561,-0.363075398947735,-0.195028837281844,0.184228979309092,-0.0895248688618456,-0.102945464322202,0.150233560771391,0.42509560040256,-0.599939764481766,-0.502549164809685,0.104996107860041,0.479875642497986,-0.44104953537127,-0.247433233443714,-0.248944666271299,-0.0613920692817809,-0.195869396766451,-0.215706764107473,-0.287088810069622,-0.188585587840758,2.46921864993027,0.718938697884677,-0.453033932767823,-0.420756180957268,-0.268859760154497,-0.209733872249253,0.0124388189785636,0.00765662706436513,0,0,0.21923683393803,0.276815761572766,-0.85743161268101,-0.446013888472604,-0.528588266450536,-0.539161439182528,-0.0643393193348363,-0.106196316716279,0.858861258483511,0.938092614714657,-0.210594326269089,-0.146543808925177,1.99947340405499,0.050372724884443
42,"1997/9/8","1997/9/22",14,"1997/9/15",0,-0.0586750908699341,-0.134691120803079,0.405610176593138,0.501882592613204,0.373105512868046,-0.134450741469453,0.903167481624422,1.42774414275214,0.138771810453402,0.651170316338727,-0.117221571147252,-0.240707621700243,-0.589786718316601,-0.325677534874439,1.43848607428677,1.15827628653464,0.0222011380924963,0.0827463177635896,-0.413947765659599,-0.0377570964855462,-0.587912323307452,-0.783774058797491,0.00266195067462063,-0.352298428881997,-0.449008772565175,-0.461673820723267,-0.422530982215146,-0.618912976452046,-0.407616079714042,-0.308237485257063,-0.196996405546396,-0.322410379069256,-0.58506070371072,-0.366966377130605,-0.293833157715796,-0.507189774676224,-0.435783715554602,-0.464312386129076,-0.346786540877172,-0.0351664163235551,-0.704726717661434,-0.625352646184829,-0.499919428700672,-0.539967356583056,-0.10055119820306,-0.0999746719596275,-0.411294132995293,-0.639169688665886,-0.332254511138609,0.0168428398001646,-0.832986437720415,-0.579707391924923,1.27531498286091,1.615117675963,-0.371275725889412,-0.460636589654098,-0.451629507486845,-0.55448553263166,-0.642818012747235,-0.835795944977533,0.0155284522601829,0.446887845329667,-0.0719121136606008,0.0622596735674299,1.24060728377936,0.218909014643257,-0.174230322143919,0.27850382945621,-0.0895248688618456,-0.102945464322202,0.0575571987359564,-0.299445087786738,-0.142563191646736,-0.213783783322242,0.012728076888928,0.198131989002449,-0.483547651009484,-0.27501213190568,-0.157382087012147,0.053697850182092,-0.0217080162405975,-0.0566444361594222,-0.635306732071781,-0.666069743959863,0.0768001293087216,0.00829855803950097,-0.415854340293781,-0.454581741077265,-0.277520656296763,-0.241071558012553,-0.0572914260074653,-0.0547621976859569,0,0,-0.241816338950663,-0.191669279909754,-0.467669710412759,-0.542871717211618,-0.299446175224805,-0.496423394498039,-0.0591975632946743,-0.0828029348399863,-0.22912417245327,-0.330253892265918,-0.203605111163197,-0.202172041805029,0.858346653683007,-0.531717590407494
43,"1997/9/22","1997/10/6",14,"1997/9/29",0,-0.0864866004747694,-0.0117329737504056,0.0108626467259092,0.145384659999969,-0.139751441425856,0.945405088710354,-0.334857172732209,-0.322811986715168,0.574031912734669,0.958237361437182,0.287961693262869,-0.07969278731946,-0.120996069445641,-0.477851000091343,-0.530842030518631,-0.501050330383341,-0.0556982421873736,-0.148462747593705,2.1253095313853,0.829420444689793,-0.647523781814743,-0.776878191249847,-0.014919523835654,-0.153114726562959,-0.499760659638411,-0.298698167765474,-0.422828522485635,-0.507158203467903,-0.423573210589015,-0.331437154727134,-0.380696303640058,-0.411131262037871,-0.444331119000039,-0.359839218734272,-0.304678677079364,-0.46558389463817,-0.399067497329934,-0.336412178550092,-0.449055796529504,-0.385537054374583,-0.599560858727733,-0.615836820335994,-0.477280541131743,-0.430192624884657,-0.10055119820306,-0.0999746719596275,-0.500904343601052,0.048257035127095,1.47642079989404,0.475089136119922,-0.823049015499986,-0.563343290604062,0.701075468313927,1.25044200450872,0.856612671768294,1.33941771101642,-0.298893763424881,-0.228749361738809,-0.702537100062363,-0.753080050030009,0.0160355294498228,-0.126259449802379,0.0106759630896105,-0.114899985153006,-0.305957111526999,-0.277378664907638,-0.390795788218688,-0.384366210640712,-0.0895248688618456,-0.102945464322202,-0.0944686021831196,-0.278923471872446,-0.136691864551166,0.0732627566087289,-0.136102502728223,-0.0561748479746749,-0.320403449592154,-0.159475841229624,-0.300986380390591,-0.251733089933571,-0.370030777292305,-0.374769092055524,0.167543594102954,-0.0633126314107859,-0.175125464528909,-0.213600516232746,-0.412995590387093,-0.429880655875971,-0.171575701978754,-0.0849095236527263,-0.000698453060230775,-0.0223524231405504,0,0,-0.0645551737849457,-0.220566488089469,-0.198494110177134,-0.48078336545584,-0.517464297594647,-0.586019716045188,-0.0599420346552262,-0.0905569209675216,-0.086414150107108,-0.0136842947281384,-0.345739444536115,-0.308978248934345,0.906145812902087,0.667284269588568
44,"1997/10/6","1997/10/20",14,"1997/10/13",0,-0.155057323413455,-0.181036883922932,0.244008321275493,0.153297346638439,0.0178327758729582,0.000531237303022858,-0.471507957412102,-0.533570766004135,-0.683942866364599,-0.707939325095471,-0.0159401317912461,-0.228360240907294,-0.518410048061828,-0.284269789237187,-0.595514368343452,-0.564888319844538,-0.0358188771615552,-0.0801692556800664,0.177007329558919,0.0255268136724807,0.681556019829974,-0.0774920457598839,-0.00508628352921676,-0.191419284701236,-0.472837563183491,-0.344304523292145,-0.513193917286726,-0.678205092132743,-0.458919485782285,-0.35899506679566,-0.307072617965067,-0.412231282565246,-0.353935891688776,-0.298070512573323,-0.41314889700604,-0.674477628522152,-0.373663529249142,-0.415654698463158,-0.451499612450623,-0.325597103949628,0.112355840195312,-0.342909121695821,-0.204241432826311,-0.248873167551978,-0.10055119820306,-0.0999746719596275,-0.485451181214356,-0.139222980452809,1.61245854162326,0.805053909368131,-0.58341452343501,-0.448579562046069,-0.526239206059521,-0.87766533849842,-0.321224980765703,-0.380634176290964,-0.423703696965609,-0.501300141092337,0.722662751243385,-0.503024043028743,-0.0104651886365852,-0.0101674139462865,-0.344992459537421,-0.24010992752402,2.69032211744143,0.406311762708965,-0.267964502201037,-0.179981281610828,15.9924695483389,15.9381959748693,0.16239920608971,-0.0790095484202963,-0.600182180680217,-0.277380920911738,-0.261637206402681,-0.419933931492997,0.475517358607621,0.0376054640345923,-0.158885705931673,-0.208732460683333,-0.324417082392676,-0.333109910926272,-0.226922166169776,-0.171070220072434,-0.405012530872357,-0.521464760153686,-0.488553933091461,-0.496616921156661,-0.255143856544083,-0.224866481580544,-0.147080590162696,-0.165495594049429,0,0,-0.442665361562021,-0.713132536607336,-0.493979421411069,-0.346672525663358,-0.54830916916826,-0.697528181448976,-0.0596094405632852,-0.0977497287770132,-0.136610364531318,-0.26392643109258,-0.480657531867293,-0.500339370041036,-0.111275526208509,-0.429447365440988
45,"1997/10/20","1997/11/3",14,"1997/10/27",0,0.0653325977990609,-0.199953521931036,0.0305456887111868,0.058947978339728,-0.597205047549918,-0.216939728497077,-0.531956402534739,-0.598056661159714,2.05139648553339,1.47194700921196,-0.200817094525501,-0.428911638029137,-0.685270347771455,-0.346381407693066,-0.470590709353983,-0.453914736238636,-0.0248572256183792,-0.113735694298934,-0.413766246169183,-0.0715920583522141,-0.796143918154557,-0.816801634946731,-0.113305562240817,-0.720328623474557,-0.0193619195164558,0.0031085969711799,-0.257303469076927,-0.244915469135796,-0.242286948814749,-0.243469748221031,-0.345503594855596,-0.387903906410894,-0.432169903689445,-0.292131213969105,-0.316205108714496,-0.478666763432006,0.0521491631694,-0.209902190618705,-0.468234054790434,-0.395836014928699,-0.407401049180848,-0.523057518309854,1.72524722569131,0.783063924707351,-0.10055119820306,-0.0999746719596275,-0.441596231853335,-0.607923019402569,1.8781153334346,1.06710493510787,-0.603967451825045,-0.47595491550054,-0.303133667336127,0.38621061873352,-0.365619586689795,-0.387463650602451,-0.381532835751327,-0.415969732688587,-0.770234809728086,-0.9965556357944,-0.139004987328496,-0.373069289811393,-0.436405221683956,-0.422147895687482,-0.530717538460953,-0.368725733060269,-0.403656451098293,-0.499631945390899,-0.0895248688618456,-0.102945464322202,0.024850932309522,-0.203415708053829,-0.0404782526879336,0.136859894198225,-0.214534772576098,-0.260623383966725,-0.6565527041937,-0.346739966588654,0.126250135582645,0.0686637554603612,-0.349297279610655,-0.355833100633137,-0.183974871473571,-0.432277661139185,-0.335744760748061,-0.393582689601911,-0.489495809120733,-0.493800130738969,-0.239933018288994,-0.197725192365184,-0.252033820538048,-0.26812654677655,0,0,-0.487260514487912,-0.655338120247906,-0.317286520169938,-0.490717501736764,-0.637981222572544,-0.783903230565918,-0.0346430898366278,-0.0328620072389117,0.338817573702254,0.372462661857841,-0.191346035468209,-0.0564260716598171,0.210943902964455,-0.0730095840563822
46,"1997/11/3","1997/11/17",14,"1997/11/10",0,0.295818262330662,-0.223599319441166,-0.207544181025761,-0.347789234517762,-0.309136617112527,-0.409414031561533,-0.510877872048611,-0.571318607070816,-0.685099915253068,-0.748978159739132,-0.248037525018465,-0.254302212674298,0.519366395847565,0.209517577487051,-0.663585500064387,-0.683137179937993,-0.0765673546509796,-0.111907954651841,0.165662298430772,0.163372954610757,0.164251953364145,-0.391072548979048,-0.0315628414309392,-0.03820105214813,0.131222275995033,0.0393254087395784,-0.183584153243729,-0.199451595580883,-0.352460266085983,-0.296278892746717,-0.379253021704977,-0.457395585130947,-0.449536967722399,-0.309949109959938,-0.345803209080133,-0.514968777742829,-0.0399958146011742,-0.240487022865854,-0.30390852463722,-0.286873012266151,0.146846288392105,-0.107354061671636,-0.347382661190706,-0.247234738720659,-0.10055119820306,-0.0999746719596275,0.0838317720623098,0.579450412603489,-0.250859879261446,0.143752367972552,-0.451703629008588,-0.443883087600594,-0.0853308732789043,0.438663968737218,-0.58957524815862,-0.876258883467453,-0.353959729369772,-0.368239253102015,-0.359433285663431,-0.581989097871248,-0.413105009625205,-0.363928184625874,-0.663096991648353,-0.536231869153348,-0.498487394930997,-0.342357507201778,-0.435478918764464,-0.553766331998815,-0.0895248688618456,-0.102945464322202,0.0319317828022763,-0.0831335095131206,-0.467151277130124,-0.353009949396545,4.2466923503934,3.74574186678657,0.959233900300048,-0.0379243998602167,-0.0249078917057691,-0.177957500533652,0.0220608949693084,0.049397115805945,-0.416870007364604,-0.403339227434997,-0.313093137102603,-0.497782895236691,-0.486888457930459,-0.504633940037783,0.113329984952415,-0.012517993690062,-0.276891164574315,-0.292433877685604,0,0,-0.493900852338432,-0.358484981674472,-0.509960003916317,-0.248986852234266,-0.642768162335876,-0.805927744391053,-0.0474610563703231,-0.0822772408652382,-0.201788236124405,-0.254619905360018,-0.321832538415694,-0.282276697152016,0.697648517085143,0.00924528857083452
47,"1997/11/17","1997/12/1",14,"1997/11/24",0,2.02478918979918,0.460237144551778,-0.238219632886486,-0.385820369662663,-0.513545621158092,-0.691876320474307,-0.146698438100401,-0.256753264848477,0.398493295257557,0.568609837232067,-0.222054532403163,-0.279246416296418,-0.656204083159444,-0.101040514792344,-0.715769298375442,-0.751381322764891,-0.00456335296496248,-0.0989127257610076,-0.00315212595415901,-0.0969682797522149,-0.19243414971937,-0.499591727755124,-0.0386813316741219,-0.0305401405204746,-0.00403158478761969,0.102704829334276,-0.347830022579881,-0.362130986708936,-0.457633722615979,-0.353680136796377,-0.203998828389842,-0.300896516890171,-0.34815969001354,-0.302821951563605,-0.31210468202407,-0.208523202391721,0.378018887362629,0.290576882516449,-0.41892645145397,-0.465662967485606,-0.34769679346505,-0.0382875837365438,-0.205107427945197,-0.201631802915602,-0.10055119820306,-0.0999746719596275,0.315851900251735,0.923163774499979,-0.303131286019062,-0.0908587597839701,-0.731554703049796,-0.498294290332753,-0.615612075990334,-0.6503674884824,-0.453403772330335,-0.484051930150625,-0.483940005512796,-0.553121804643472,-0.589891411028625,-0.404317724475611,-0.463773095333762,-0.223155164768881,-0.239260794000641,-0.289149775082865,0.38816099496125,-0.111635530939977,-0.227944021194395,-0.207969127748253,-0.0604978739053407,-0.0632560422046151,0.018121690668026,0.310606585301771,-0.297439321509694,-0.19487652620104,-0.28733061085838,-0.467137056685967,-0.666348754157721,-0.377950654148492,-0.253287298575703,-0.256581200094137,-0.365884077755975,-0.370981893771046,-0.28124921504157,0.0573910986448411,-0.130813028637013,-0.24675512711654,-0.351888462150389,-0.41601337997349,-0.1921968007603,-0.147604573455254,-0.00174998315793091,0.0262622386775593,0,0,0.127574376195509,0.0999298208128237,-0.596523178250908,-0.386409070787056,-0.360513598276975,-0.519983631225947,-0.0590851388481141,-0.079734196262394,-0.0374317473643315,0.130197547549881,0.342687790718037,0.289581536852862,0.00619733370084022,-0.12784616580786
48,"1997/12/1","1997/12/15",14,"1997/12/8",0,0.423271257110666,0.164191759724958,-0.170716474918539,-0.102571307645552,0.0380567083790904,0.845418437767779,-0.257936433135025,-0.149801048492882,-0.574605071620376,-0.690558171599332,0.0399979951446981,0.119860841657498,-0.642972180156396,0.33477600803974,-0.694416618398985,-0.683290882962378,-0.0589471464074602,0.0352250869391653,-0.232504371004222,0.184363162435449,-0.574663532098469,-0.726429476032875,-0.0873213334297928,0.214609031564495,0.175684319408065,0.639920870565519,-0.332510849862675,-0.305745623976028,0.126516409928946,0.0696540380698622,-0.190380643441201,0.00619958660419845,0.767691738795956,0.285881331973529,-0.254495923582824,-0.102445887847107,0.894867351637589,1.23036536429246,-0.173323268591582,0.0711188565949225,1.42297386558999,2.04521783397208,-0.246953219950887,0.365264572720907,-0.10055119820306,-0.0999746719596275,1.62251520882365,1.82931718313618,0.396908559693967,-0.0689068413973948,-0.689497629402976,-0.550102627709589,-0.656048079699925,-0.767763081347817,-0.311954477885885,-0.354291918232371,-0.491112929656274,-0.548446165826828,-0.546495722961363,-0.410898145712487,0.271761523506183,0.307943046509777,-0.530388166757557,-0.441233211578621,1.51861500593062,0.600306567239295,-0.323514232619711,-0.105224271533231,-0.0712875587955193,-0.0847544791849749,-0.00485093910221495,0.323567605879219,-0.222294200503538,0.241709229143071,-0.21155101898438,-0.311071724016711,0.310805938649889,0.0646736421546703,0.26619208675936,0.0338838347432567,-0.361737378219645,-0.367194695486569,-0.482767702414626,-0.247223992978192,0.241341861431646,0.161378132862959,-0.100692561018245,-0.242239078820524,0.119392668634947,0.257035299528715,-0.0490698410546224,-0.0547621976859569,0,0,0.67723683056102,0.645036247839263,-0.34526680662309,-0.0900406717394728,-0.617997898712725,-0.751241026389867,0.00423558786433228,0.0663627304948025,-0.22257434363682,-0.298788971932018,0.486742118436557,0.762421516331604,0.183449803787395,0.160045888387399
